"","subject","native_lang","age","gender","trial","story","reaction_time","response_a","response_b","response_c","response_d","report_a","report_b","report_c","tag_a","tag_b","tag_c","exhaustive_seen","mention_one_high_seen","mention_one_low_seen","mention_some_high_seen","mention_some_low_seen","false_report_seen","none_of_above_seen","exhaustive_chosen","mention_one_high_chosen","mention_one_low_chosen","mention_some_high_chosen","mention_some_low_chosen","false_report_chosen","none_of_above_chosen"
"1753","1","na",31,"female","low","low_brother",26939,"0","0","1",0,"Markets A and B.","Markets C and D.","Market C.","ms-l","ms-h","mo-h",0,1,0,1,1,0,1,0,1,0,0,0,0,0
"1754","1","na",31,"female","high","high_fbi",54965,"1","0","0",0,"Places F and A.","Places B and E.","Place E.","ms-h","ms-l","mo-l",0,0,1,1,1,0,1,0,0,0,1,0,0,0
"1755","1","na",31,"female","low","low_la",28170,"0","1","0",0,"Diner E.","Diners C, F, A, D, and E.","Diners A and E.","mo-l","exh","ms-l",1,0,1,0,1,0,1,1,0,0,0,0,0,0
"1756","1","na",31,"female","high","high_inspector",27909,"1","0","0",0,"Restaurants A and B.","Restaurants C and E.","Restaurant E.","ms-h","ms-l","mo-l",0,0,1,1,1,0,1,0,0,0,1,0,0,0
"1757","2","na",25,"female","low","low_brother",29401,"0","1","0",0,"Markets A and B.","Market C.","Markets C and D.","ms-l","mo-h","ms-h",0,1,0,1,1,0,1,0,1,0,0,0,0,0
"1758","2","na",25,"female","high","high_fbi",36298,"0","1","0",0,"Places B and E.","Places F and A.","Place E.","ms-l","ms-h","mo-l",0,0,1,1,1,0,1,0,0,0,1,0,0,0
"1759","2","na",25,"female","low","low_pic",22632,"0","0","1",0,"Locations D and F.","Locations A and D.","Location A.","ms-l","ms-h","mo-h",0,1,0,1,1,0,1,0,1,0,0,0,0,0
"1760","2","na",25,"female","high","high_firefighter",46709,"0","1","0",0,"The fourth and sixth floors.","The fifth, second, fourth, third and sixth floors.","The fifth and second floors.","ms-l","exh","ms-h",1,0,0,1,1,0,1,1,0,0,0,0,0,0
"1761","2","na",25,"female","low","low_yoga",40710,"0","1","1",0,"Studios C and B.","Studio F.","Studios F and E.","ms-l","mo-h","ms-h",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1762","2","na",25,"female","high","high_terrorism",34205,"1","1","0",0,"Stores E, B, A, D, and F.","Stores A and F.","Store E.","exh","ms-l","mo-h",1,1,0,0,1,0,1,1,0,0,0,1,0,0
"1763","2","na",25,"female","low","low_coffee",19926,"1","0","1",0,"Cafe E.","Cafe D.","Cafes E and B.","mo-h","mo-l","ms-h",0,1,1,1,0,0,1,0,1,0,1,0,0,0
"1764","2","na",25,"female","high","high_operative",45932,"0","0","1",0,"The North district.","The South and North districts.","The Northeast district.","mo-l","ms-l","mo-h",0,1,1,0,1,0,1,0,1,0,0,0,0,0
"1765","2","na",25,"female","low","low_la",69542,"1","1","0",0,"Diners C and F.","Diner C.","Diner E.","ms-h","mo-h","mo-l",0,1,1,1,0,0,1,0,1,0,1,0,0,0
"1766","2","na",25,"female","high","high_inspector",46195,"1","1","1",0,"Restaurants C and E.","Restaurants A and B.","Restaurant A.","ms-l","ms-h","mo-h",0,1,0,1,1,0,1,0,1,0,1,1,0,0
"1767","3","na",29,"male","low","low_yoga",44802,"1","0","1",0,"Studios C and B.","Studios F and E.","Studio B.","ms-l","ms-h","mo-l",0,0,1,1,1,0,1,0,0,1,0,1,0,0
"1768","3","na",29,"male","high","high_terrorism",49206,"0","1","0",0,"Stores E and B.","Stores E, B, A, D, and F.","Store E.","ms-h","exh","mo-h",1,1,0,1,0,0,1,1,0,0,0,0,0,0
"1769","3","na",29,"male","low","low_pic",100225,"1","0","1",0,"Locations A and D.","Location A.","Locations D and F.","ms-h","mo-h","ms-l",0,1,0,1,1,0,1,0,0,0,1,1,0,0
"1770","3","na",29,"male","high","high_operative",53101,"0","0","1",0,"The Northeast district.","The South and North districts.","The Northeast and Southwest districts.","mo-h","ms-l","ms-h",0,1,0,1,1,0,1,0,0,0,1,0,0,0
"1771","3","na",29,"male","low","low_la",143760,"0","1","0",0,"Diners C and F.","Diners C, F, A, D, and E.","Diner C.","ms-h","exh","mo-h",1,1,0,1,0,0,1,1,0,0,0,0,0,0
"1772","3","na",29,"male","high","high_fbi",40777,"1","0","0",0,"Place E.","Places F and A.","Place F.","mo-l","ms-h","mo-h",0,1,1,1,0,0,1,0,0,1,0,0,0,0
"1773","3","na",29,"male","low","low_brother",28579,"0","1","0",0,"Market B.","Market C.","Markets C, D, A, F and B.","mo-l","mo-h","exh",1,1,1,0,0,0,1,0,1,0,0,0,0,0
"1774","3","na",29,"male","high","high_firefighter",39168,"0","0","1",0,"The fifth and second floors.","The fifth floor.","The sixth floor.","ms-h","mo-h","mo-l",0,1,1,1,0,0,1,0,0,1,0,0,0,0
"1775","3","na",29,"male","low","low_coffee",30252,"1","0","1",0,"Cafes F and D.","Cafe E.","Cafe D.","ms-l","mo-h","mo-l",0,1,1,0,1,0,1,0,0,1,0,1,0,0
"1776","3","na",29,"male","high","high_inspector",36741,"1","0","0",0,"Restaurants A and B.","Restaurant A.","Restaurants C and E.","ms-h","mo-h","ms-l",0,1,0,1,1,0,1,0,0,0,1,0,0,0
"1777","4","na",42,"male","high","high_operative",73798,"1","0","1",0,"The Northeast and Southwest districts.","The South and North districts.","The Northeast district.","ms-h","ms-l","mo-h",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1778","4","na",42,"male","low","low_coffee",53614,"0","1","1",0,"Cafes F and D.","Cafe E.","Cafes E and B.","ms-l","mo-h","ms-h",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1779","4","na",42,"male","high","high_fbi",61768,"1","1","0",0,"Places F and A.","Place F.","Place E.","ms-h","mo-h","mo-l",0,1,1,1,0,0,1,0,1,0,1,0,0,0
"1780","4","na",42,"male","low","low_brother",33848,"0","1","0",0,"Market B.","Market C.","Markets A and B.","mo-l","mo-h","ms-l",0,1,1,0,1,0,1,0,1,0,0,0,0,0
"1781","4","na",42,"male","high","high_terrorism",56601,"0","1","0",0,"Store F.","Stores E and B.","Store E.","mo-l","ms-h","mo-h",0,1,1,1,0,0,1,0,0,0,1,0,0,0
"1782","4","na",42,"male","low","low_pic",81204,"1","1","0",0,"Locations A and D.","Location A.","Locations D and F.","ms-h","mo-h","ms-l",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1783","4","na",42,"male","high","high_firefighter",37426,"0","0","1",0,"The fourth and sixth floors.","The fifth and second floors.","The fifth, second, fourth, third and sixth floors.","ms-l","ms-h","exh",1,0,0,1,1,0,1,1,0,0,0,0,0,0
"1784","4","na",42,"male","low","low_yoga",33019,"0","1","0",0,"Studios C and B.","Studios F and E.","Studio F.","ms-l","ms-h","mo-h",0,1,0,1,1,0,1,0,0,0,1,0,0,0
"1785","4","na",42,"male","high","high_inspector",25969,"0","1","0",0,"Restaurant A.","Restaurants A and B.","Restaurants C and E.","mo-h","ms-h","ms-l",0,1,0,1,1,0,1,0,0,0,1,0,0,0
"1786","4","na",42,"male","low","low_la",23207,"0","1","0",0,"Diners C, F, A, D, and E.","Diner C.","Diner E.","exh","mo-h","mo-l",1,1,1,0,0,0,1,0,1,0,0,0,0,0
"1787","5","na",63,"female","low","low_brother",50227,"0","0","0",1,"Market C.","Markets C and D.","Markets C, D, A, F and B.","mo-h","ms-h","exh",1,1,0,1,0,0,1,0,0,0,0,0,0,1
"1788","5","na",63,"female","high","high_firefighter",100904,"1","1","1",0,"The fifth and second floors.","The fourth and sixth floors.","The fifth floor.","ms-h","ms-l","mo-h",0,1,0,1,1,0,1,0,1,0,1,1,0,0
"1789","5","na",63,"female","low","low_coffee",35828,"0","1","0",0,"Cafe D.","Cafe E.","Cafes F and D.","mo-l","mo-h","ms-l",0,1,1,0,1,0,1,0,1,0,0,0,0,0
"1790","5","na",63,"female","high","high_operative",62681,"0","0","1",0,"The Northeast district.","The Northeast and Southwest districts.","The Northeast, Southwest, South, Southeast and North districts.","mo-h","ms-h","exh",1,1,0,1,0,0,1,1,0,0,0,0,0,0
"1791","5","na",63,"female","low","low_pic",44632,"0","0","1",0,"Locations A and D.","Locations D and F.","Location A.","ms-h","ms-l","mo-h",0,1,0,1,1,0,1,0,1,0,0,0,0,0
"1792","5","na",63,"female","high","high_terrorism",59986,"0","1","0",0,"Stores E and B.","Stores E, B, A, D, and F.","Store E.","ms-h","exh","mo-h",1,1,0,1,0,0,1,1,0,0,0,0,0,0
"1793","5","na",63,"female","low","low_yoga",37739,"1","1","0",0,"Studio F.","Studios F and E.","Studios C and B.","mo-h","ms-h","ms-l",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1794","5","na",63,"female","high","high_fbi",81165,"1","0","0",0,"Places F, A, B, C and E.","Place F.","Places F and A.","exh","mo-h","ms-h",1,1,0,1,0,0,1,1,0,0,0,0,0,0
"1795","5","na",63,"female","low","low_la",37518,"1","0","1",0,"Diners C and F.","Diners A and E.","Diner C.","ms-h","ms-l","mo-h",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1796","5","na",63,"female","high","high_inspector",31169,"1","0","0",0,"Restaurants A, B, C, D, and E.","Restaurant E.","Restaurants C and E.","exh","mo-l","ms-l",1,0,1,0,1,0,1,1,0,0,0,0,0,0
"1797","6","na",29,"female","low","low_coffee",71717,"1","1","1",0,"Cafes E and B.","Cafes F and D.","Cafes E, B, F, C and D.","ms-h","ms-l","exh",1,0,0,1,1,0,1,1,0,0,1,1,0,0
"1798","6","na",29,"female","high","high_operative",97524,"1","1","0",0,"The South and North districts.","The Northeast district.","The Northeast and Southwest districts.","ms-l","mo-h","ms-h",0,1,0,1,1,0,1,0,1,0,0,1,0,0
"1799","6","na",29,"female","low","low_brother",92831,"1","1","1",0,"Markets C, D, A, F and B.","Market C.","Markets C and D.","exh","mo-h","ms-h",1,1,0,1,0,0,1,1,1,0,1,0,0,0
"1800","6","na",29,"female","high","high_terrorism",48629,"1","1","0",0,"Store E.","Stores E and B.","Stores A and F.","mo-h","ms-h","ms-l",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1801","6","na",29,"female","low","low_yoga",49916,"1","1","1",0,"Studio B.","Studio F.","Studios F, E, D, C and B.","mo-l","mo-h","exh",1,1,1,0,0,0,1,1,1,1,0,0,0,0
"1802","6","na",29,"female","high","high_fbi",62135,"1","0","1",0,"Places F and A.","Places B and E.","Place F.","ms-h","ms-l","mo-h",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1803","6","na",29,"female","low","low_pic",30883,"1","1","1",0,"Location F.","Location A.","Locations A and D.","mo-l","mo-h","ms-h",0,1,1,1,0,0,1,0,1,1,1,0,0,0
"1804","6","na",29,"female","high","high_inspector",48095,"0","1","0",0,"Restaurants A and B.","Restaurants A, B, C, D, and E.","Restaurant A.","ms-h","exh","mo-h",1,1,0,1,0,0,1,1,0,0,0,0,0,0
"1805","6","na",29,"female","low","low_la",28880,"1","1","1",0,"Diner C.","Diner E.","Diners A and E.","mo-h","mo-l","ms-l",0,1,1,0,1,0,1,0,1,1,0,1,0,0
"1806","6","na",29,"female","high","high_firefighter",67351,"0","0","1",0,"The fifth floor.","The fourth and sixth floors.","The fifth and second floors.","mo-h","ms-l","ms-h",0,1,0,1,1,0,1,0,0,0,1,0,0,0
"1807","7","na",27,"male","low","low_brother",42928,"1","1","1",0,"Markets C and D.","Market C.","Markets A and B.","ms-h","mo-h","ms-l",0,1,0,1,1,0,1,0,1,0,1,1,0,0
"1808","7","na",27,"male","high","high_inspector",33730,"1","1","1",0,"Restaurants A, B, C, D, and E.","Restaurants A and B.","Restaurant A.","exh","ms-h","mo-h",1,1,0,1,0,0,1,1,1,0,1,0,0,0
"1809","7","na",27,"male","low","low_pic",44432,"0","0","1",0,"Location A.","Locations D and F.","Locations A and D.","mo-h","ms-l","ms-h",0,1,0,1,1,0,1,0,0,0,1,0,0,0
"1810","7","na",27,"male","high","high_fbi",18370,"1","0","0",0,"Places F and A.","Place E.","Places B and E.","ms-h","mo-l","ms-l",0,0,1,1,1,0,1,0,0,0,1,0,0,0
"1811","7","na",27,"male","low","low_la",22080,"1","0","1",0,"Diner C.","Diners A and E.","Diners C and F.","mo-h","ms-l","ms-h",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1812","7","na",27,"male","high","high_operative",31469,"1","1","1",0,"The Northeast district.","The North district.","The Northeast and Southwest districts.","mo-h","mo-l","ms-h",0,1,1,1,0,0,1,0,1,1,1,0,0,0
"1813","7","na",27,"male","low","low_coffee",17254,"1","1","0",0,"Cafes E and B.","Cafe E.","Cafes F and D.","ms-h","mo-h","ms-l",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1814","7","na",27,"male","high","high_firefighter",22483,"1","1","1",0,"The fifth and second floors.","The fourth and sixth floors.","The fifth floor.","ms-h","ms-l","mo-h",0,1,0,1,1,0,1,0,1,0,1,1,0,0
"1815","7","na",27,"male","low","low_yoga",20288,"0","1","0",0,"Studios F, E, D, C and B.","Studios F and E.","Studios C and B.","exh","ms-h","ms-l",1,0,0,1,1,0,1,0,0,0,1,0,0,0
"1816","7","na",27,"male","high","high_terrorism",21334,"1","1","0",0,"Stores E and B.","Store E.","Stores A and F.","ms-h","mo-h","ms-l",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1817","8","na",29,"female","high","high_firefighter",80305,"0","0","0",1,"The fourth and sixth floors.","The fifth, second, fourth, third and sixth floors.","The sixth floor.","ms-l","exh","mo-l",1,0,1,0,1,0,1,0,0,0,0,0,0,1
"1818","8","na",29,"female","low","low_brother",29378,"1","1","1",0,"Markets C and D.","Market C.","Markets A and B.","ms-h","mo-h","ms-l",0,1,0,1,1,0,1,0,1,0,1,1,0,0
"1819","8","na",29,"female","high","high_terrorism",59140,"1","1","1",0,"Stores E, B, A, D, and F.","Stores E and B.","Store E.","exh","ms-h","mo-h",1,1,0,1,0,0,1,1,1,0,1,0,0,0
"1820","8","na",29,"female","low","low_la",11915,"0","0","0",1,"Diner C.","Diners A and E.","Diners C and F.","mo-h","ms-l","ms-h",0,1,0,1,1,0,1,0,0,0,0,0,0,1
"1821","8","na",29,"female","high","high_inspector",16013,"0","1","0",0,"Restaurants A and B.","Restaurants A, B, C, D, and E.","Restaurants C and E.","ms-h","exh","ms-l",1,0,0,1,1,0,1,1,0,0,0,0,0,0
"1822","8","na",29,"female","low","low_pic",30097,"1","1","1",0,"Location A.","Locations A and D.","Locations A, D, E, and F.","mo-h","ms-h","exh",1,1,0,1,0,0,1,1,1,0,1,0,0,0
"1823","8","na",29,"female","high","high_fbi",30120,"1","1","0",0,"Place F.","Places F, A, B, C and E.","Places B and E.","mo-h","exh","ms-l",1,1,0,0,1,0,1,1,1,0,0,0,0,0
"1824","8","na",29,"female","low","low_coffee",17477,"1","1","1",0,"Cafes E and B.","Cafe D.","Cafe E.","ms-h","mo-l","mo-h",0,1,1,1,0,0,1,0,1,1,1,0,0,0
"1825","8","na",29,"female","high","high_operative",37704,"1","0","0",0,"The Northeast, Southwest, South, Southeast and North districts.","The Northeast and Southwest districts.","The Northeast district.","exh","ms-h","mo-h",1,1,0,1,0,0,1,1,0,0,0,0,0,0
"1826","8","na",29,"female","low","low_yoga",20912,"0","0","1",0,"Studios C and B.","Studios F, E, D, C and B.","Studio F.","ms-l","exh","mo-h",1,1,0,0,1,0,1,0,1,0,0,0,0,0
"1827","9","na",26,"male","low","low_pic",61796,"1","0","0",0,"Location A.","Locations D and F.","Locations A and D.","mo-h","ms-l","ms-h",0,1,0,1,1,0,1,0,1,0,0,0,0,0
"1828","9","na",26,"male","high","high_inspector",47217,"0","0","1",0,"Restaurant E.","Restaurants C and E.","Restaurant A.","mo-l","ms-l","mo-h",0,1,1,0,1,0,1,0,1,0,0,0,0,0
"1829","9","na",26,"male","low","low_brother",30131,"0","0","1",0,"Market B.","Markets A and B.","Market C.","mo-l","ms-l","mo-h",0,1,1,0,1,0,1,0,1,0,0,0,0,0
"1830","9","na",26,"male","high","high_fbi",32345,"0","0","0",1,"Place F.","Place E.","Places B and E.","mo-h","mo-l","ms-l",0,1,1,0,1,0,1,0,0,0,0,0,0,1
"1831","9","na",26,"male","low","low_coffee",45839,"1","0","1",0,"Cafes E, B, F, C and D.","Cafes F and D.","Cafes E and B.","exh","ms-l","ms-h",1,0,0,1,1,0,1,1,0,0,1,0,0,0
"1832","9","na",26,"male","high","high_terrorism",30030,"0","0","1",0,"Store F.","Stores A and F.","Stores E and B.","mo-l","ms-l","ms-h",0,0,1,1,1,0,1,0,0,0,1,0,0,0
"1833","9","na",26,"male","low","low_la",38294,"0","0","1",0,"Diners A and E.","Diner E.","Diner C.","ms-l","mo-l","mo-h",0,1,1,0,1,0,1,0,1,0,0,0,0,0
"1834","9","na",26,"male","high","high_operative",34848,"0","0","0",1,"The North district.","The South and North districts.","The Northeast and Southwest districts.","mo-l","ms-l","ms-h",0,0,1,1,1,0,1,0,0,0,0,0,0,1
"1835","9","na",26,"male","low","low_yoga",20863,"1","1","0",0,"Studio F.","Studios F and E.","Studios C and B.","mo-h","ms-h","ms-l",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1836","9","na",26,"male","high","high_firefighter",36621,"1","1","1",0,"The sixth floor.","The fourth and sixth floors.","The fifth and second floors.","mo-l","ms-l","ms-h",0,0,1,1,1,0,1,0,0,1,1,1,0,0
"1837","10","na",28,"female","low","low_coffee",76301,"1","1","1",0,"Cafe E.","Cafes E, B, F, C and D.","Cafes F and D.","mo-h","exh","ms-l",1,1,0,0,1,0,1,1,1,0,0,1,0,0
"1838","10","na",28,"female","high","high_inspector",65549,"0","0","1",0,"Restaurant E.","Restaurants C and E.","Restaurant A.","mo-l","ms-l","mo-h",0,1,1,0,1,0,1,0,1,0,0,0,0,0
"1839","10","na",28,"female","low","low_brother",89734,"1","1","0",0,"Markets C, D, A, F and B.","Markets C and D.","Markets A and B.","exh","ms-h","ms-l",1,0,0,1,1,0,1,1,0,0,1,0,0,0
"1840","10","na",28,"female","high","high_terrorism",63710,"1","1","0",0,"Store F.","Stores E, B, A, D, and F.","Stores A and F.","mo-l","exh","ms-l",1,0,1,0,1,0,1,1,0,1,0,0,0,0
"1841","10","na",28,"female","low","low_yoga",41125,"0","1","1",0,"Studios C and B.","Studios F and E.","Studio F.","ms-l","ms-h","mo-h",0,1,0,1,1,0,1,0,1,0,1,0,0,0
"1842","10","na",28,"female","high","high_firefighter",95005,"0","0","0",1,"The fourth and sixth floors.","The sixth floor.","The fifth and second floors.","ms-l","mo-l","ms-h",0,0,1,1,1,0,1,0,0,0,0,0,0,1
"1843","10","na",28,"female","low","low_la",67958,"1","1","1",0,"Diners C and F.","Diners C, F, A, D, and E.","Diners A and E.","ms-h","exh","ms-l",1,0,0,1,1,0,1,1,0,0,1,1,0,0
"1844","10","na",28,"female","high","high_operative",97108,"1","1","0",0,"The Northeast district.","The Northeast and Southwest districts.","The North district.","mo-h","ms-h","mo-l",0,1,1,1,0,0,1,0,1,0,1,0,0,0
"1845","10","na",28,"female","low","low_pic",43063,"0","1","1",0,"Location F.","Locations A and D.","Location A.","mo-l","ms-h","mo-h",0,1,1,1,0,0,1,0,1,0,1,0,0,0
"1846","10","na",28,"female","high","high_fbi",125140,"1","0","0",0,"Places F and A.","Places B and E.","Place E.","ms-h","ms-l","mo-l",0,0,1,1,1,0,1,0,0,0,1,0,0,0
"1847","11","na",32,"male","low","low_pic",104783,"0","1","0",0,"Location F.","Location A.","Locations D and F.","mo-l","mo-h","ms-l",0,1,1,0,1,0,1,0,1,0,0,0,0,0
"1848","11","na",32,"male","high","high_fbi",60026,"0","0","0",1,"Places F, A, B, C and E.","Places F and A.","Place F.","exh","ms-h","mo-h",1,1,0,1,0,0,1,0,0,0,0,0,0,1
"1849","11","na",32,"male","low","low_coffee",41123,"0","0","1",0,"Cafe D.","Cafes F and D.","Cafe E.","mo-l","ms-l","mo-h",0,1,1,0,1,0,1,0,1,0,0,0,0,0
"1850","11","na",32,"male","high","high_firefighter",40674,"1","0","0",0,"The fifth and second floors.","The fourth and sixth floors.","The sixth floor.","ms-h","ms-l","mo-l",0,0,1,1,1,0,1,0,0,0,1,0,0,0
"1851","11","na",32,"male","low","low_yoga",43948,"0","1","0",0,"Studios C and B.","Studio F.","Studios F, E, D, C and B.","ms-l","mo-h","exh",1,1,0,0,1,0,1,0,1,0,0,0,0,0
"1852","11","na",32,"male","high","high_terrorism",22854,"0","1","0",0,"Stores E and B.","Stores E, B, A, D, and F.","Store E.","ms-h","exh","mo-h",1,1,0,1,0,0,1,1,0,0,0,0,0,0
"1853","11","na",32,"male","low","low_la",33703,"1","0","0",0,"Diners C and F.","Diner E.","Diners A and E.","ms-h","mo-l","ms-l",0,0,1,1,1,0,1,0,0,0,1,0,0,0
"1854","11","na",32,"male","high","high_operative",30263,"0","1","0",0,"The Northeast and Southwest districts.","The Northeast, Southwest, South, Southeast and North districts.","The South and North districts.","ms-h","exh","ms-l",1,0,0,1,1,0,1,1,0,0,0,0,0,0
"1855","11","na",32,"male","low","low_brother",46327,"0","1","1",0,"Markets C, D, A, F and B.","Market C.","Markets C and D.","exh","mo-h","ms-h",1,1,0,1,0,0,1,0,1,0,1,0,0,0
"1856","11","na",32,"male","high","high_inspector",15056,"0","1","0",0,"Restaurants A and B.","Restaurants A, B, C, D, and E.","Restaurant A.","ms-h","exh","mo-h",1,1,0,1,0,0,1,1,0,0,0,0,0,0
"1857","12","na",31,"female","low","low_la",65661,"0","0","1",0,"Diners C, F, A, D, and E.","Diners A and E.","Diners C and F.","exh","ms-l","ms-h",1,0,0,1,1,0,1,0,0,0,1,0,0,0
"1858","12","na",31,"female","high","high_terrorism",91690,"0","0","1",0,"Stores E and B.","Stores A and F.","Store E.","ms-h","ms-l","mo-h",0,1,0,1,1,0,1,0,1,0,0,0,0,0
"1859","12","na",31,"female","low","low_brother",75276,"0","0","1",0,"Markets C and D.","Market B.","Market C.","ms-h","mo-l","mo-h",0,1,1,1,0,0,1,0,1,0,0,0,0,0
"1860","12","na",31,"female","high","high_operative",150851,"0","1","0",0,"The Northeast district.","The Northeast and Southwest districts.","The South and North districts.","mo-h","ms-h","ms-l",0,1,0,1,1,0,1,0,0,0,1,0,0,0
"1861","12","na",31,"female","low","low_pic",1395014,"0","1","0",0,"Locations A, D, E, and F.","Location A.","Locations A and D.","exh","mo-h","ms-h",1,1,0,1,0,0,1,0,1,0,0,0,0,0
"1862","12","na",31,"female","high","high_firefighter",50099,"0","1","0",0,"The fifth floor.","The fourth and sixth floors.","The fifth and second floors.","mo-h","ms-l","ms-h",0,1,0,1,1,0,1,0,0,0,0,1,0,0
"1863","12","na",31,"female","low","low_coffee",14055,"1","0","0",0,"Cafe E.","Cafes E and B.","Cafes F and D.","mo-h","ms-h","ms-l",0,1,0,1,1,0,1,0,1,0,0,0,0,0
"1864","12","na",31,"female","high","high_inspector",48248,"0","1","0",0,"Restaurants C and E.","Restaurants A and B.","Restaurant A.","ms-l","ms-h","mo-h",0,1,0,1,1,0,1,0,0,0,1,0,0,0
"1865","12","na",31,"female","low","low_yoga",27281,"0","0","1",0,"Studios F, E, D, C and B.","Studios F and E.","Studio F.","exh","ms-h","mo-h",1,1,0,1,0,0,1,0,1,0,0,0,0,0
"1866","12","na",31,"female","high","high_fbi",30647,"1","0","0",0,"Places F and A.","Place F.","Places B and E.","ms-h","mo-h","ms-l",0,1,0,1,1,0,1,0,0,0,1,0,0,0
"1867","13","na",20,"female","low","low_coffee",37788,"1","1","1",0,"Cafe D.","Cafe E.","Cafes F and D.","mo-l","mo-h","ms-l",0,1,1,0,1,0,1,0,1,1,0,1,0,0
"1868","13","na",20,"female","high","high_fbi",35057,"1","1","1",0,"Places B and E.","Place F.","Places F and A.","ms-l","mo-h","ms-h",0,1,0,1,1,0,1,0,1,0,1,1,0,0
"1869","13","na",20,"female","low","low_brother",44875,"1","1","1",0,"Markets C, D, A, F and B.","Markets A and B.","Market B.","exh","ms-l","mo-l",1,0,1,0,1,0,1,1,0,1,0,1,0,0
"1870","13","na",20,"female","high","high_operative",47253,"1","1","1",0,"The Northeast, Southwest, South, Southeast and North districts.","The South and North districts.","The Northeast and Southwest districts.","exh","ms-l","ms-h",1,0,0,1,1,0,1,1,0,0,1,1,0,0
"1871","13","na",20,"female","low","low_yoga",29475,"1","1","1",0,"Studio F.","Studios F, E, D, C and B.","Studio B.","mo-h","exh","mo-l",1,1,1,0,0,0,1,1,1,1,0,0,0,0
"1872","13","na",20,"female","high","high_terrorism",31132,"1","1","1",0,"Stores E and B.","Stores E, B, A, D, and F.","Store E.","ms-h","exh","mo-h",1,1,0,1,0,0,1,1,1,0,1,0,0,0
"1873","13","na",20,"female","low","low_pic",58931,"1","1","1",0,"Location A.","Locations D and F.","Locations A and D.","mo-h","ms-l","ms-h",0,1,0,1,1,0,1,0,1,0,1,1,0,0
"1874","13","na",20,"female","high","high_inspector",25066,"1","1","1",0,"Restaurants A, B, C, D, and E.","Restaurants C and E.","Restaurant E.","exh","ms-l","mo-l",1,0,1,0,1,0,1,1,0,1,0,1,0,0
