subject,native_lang,age,gender,trial,story,reaction_time,response_a,response_b,response_c,response_d,report_a,report_b,report_c,tag_a,tag_b,tag_c,exhaustive_seen,mention_one_high_seen,mention_one_low_seen,mention_some_high_seen,mention_some_low_seen,false_report_seen,none_of_above_seen,exhaustive_chosen,mention_one_high_chosen,mention_one_low_chosen,mention_some_high_chosen,mention_some_low_chosen,false_report_chosen,none_of_above_chosen
A3OV174HQJIJK8,English,44,male,control,control_when,12308,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0
A3OV174HQJIJK8,English,44,male,exit_quest,NA,63684,He can find it at the coffee shop.,No%2C it was pretty simple. The only difficult part came when I tried to overthink it. ,Thank you for letting me participate. ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS1QMPXIT1EGX,English,38,female,consent,NA,412260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS1QMPXIT1EGX,English,38,female,train,train_f,30491,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS1QMPXIT1EGX,English,38,female,train,train_m,40623,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AS1QMPXIT1EGX,English,38,female,low,low_brother,61524,0,0,0,1,"Stalls C, D, A, F and B.",Stall C.,Stalls A and B.,exh,mo-h,ms-l,1,1,0,0,1,0,1,0,0,0,0,0,0,1
AS1QMPXIT1EGX,English,38,female,high,high_terrorism,31873,0,0,1,0,Store F.,Stores A and F.,Store E.,mo-l,ms-l,mo-h,0,1,1,0,1,0,1,0,1,0,0,0,0,0
AS1QMPXIT1EGX,English,38,female,low,low_la,45674,0,0,1,0,Diner E.,Diners A and E.,"Diners C, F, A, D, and E.",mo-l,ms-l,exh,1,0,1,0,1,0,1,1,0,0,0,0,0,0
AS1QMPXIT1EGX,English,38,female,control,control_why,23287,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,0,0,0,0,0,0
AS1QMPXIT1EGX,English,38,female,high,high_firefighter,56469,0,0,0,1,The fifth floor.,The first floor.,The fourth and sixth floors.,mo-h,f,ms-l,0,1,0,0,1,1,1,0,0,0,0,0,0,1
AS1QMPXIT1EGX,English,38,female,low,low_pic,20261,1,0,0,0,Location A.,Location F.,Location B.,mo-h,mo-l,f,0,1,1,0,0,1,1,0,1,0,0,0,0,0
AS1QMPXIT1EGX,English,38,female,control,control_what,27000,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,1,0,0,0,0,0
AS1QMPXIT1EGX,English,38,female,high,high_operative,64739,0,1,0,0,The Northeast and Southwest districts.,"The Northeast, Southwest, South, Southeast and North districts.",The Northeast district.,ms-h,exh,mo-h,1,1,0,1,0,0,1,1,0,0,0,0,0,0
AS1QMPXIT1EGX,English,38,female,low,low_yoga,82974,1,0,0,0,Studio F.,Studios C and B.,Studio B.,mo-h,ms-l,mo-l,0,1,1,0,1,0,1,0,1,0,0,0,0,0
AS1QMPXIT1EGX,English,38,female,high,high_fbi,26526,0,1,0,0,Place F.,"Places F, A, B, C and E.",Places F and A.,mo-h,exh,ms-h,1,1,0,1,0,0,1,1,0,0,0,0,0,0
AS1QMPXIT1EGX,English,38,female,control,control_when,25399,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,0,0,0,0,0,0
AS1QMPXIT1EGX,English,38,female,low,low_coffee,22109,0,0,1,0,Cafe A.,Cafes E and B.,Cafe E.,f,ms-h,mo-h,0,1,0,1,0,1,1,0,1,0,0,0,0,0
AS1QMPXIT1EGX,English,38,female,high,high_inspector,30359,0,1,0,0,Restaurant E.,Restaurants A and B.,Restaurant A.,mo-l,ms-h,mo-h,0,1,1,1,0,0,1,0,0,0,1,0,0,0
AS1QMPXIT1EGX,English,38,female,control,control_how,117938,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,0,0,1,0,0,0
AS1QMPXIT1EGX,English,38,female,exit_quest,NA,105048,At the coffee cart down the hall.,Not really. The hardest thing was trying to decide if someone's opinion makes it the best answer. For example where should we look for woodworking? That's an opinion. The one with the most stars might not be best for what you're looking for.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A17PAE30BGBO1T,English,40,male,consent,NA,23338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A17PAE30BGBO1T,English,40,male,train,train_m,68105,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A17PAE30BGBO1T,English,40,male,train,train_f,48607,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A17PAE30BGBO1T,English,40,male,low,low_yoga,27773,0,0,1,0,Studios C and B.,Studio B.,Studios F and E.,ms-l,mo-l,ms-h,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A17PAE30BGBO1T,English,40,male,high,high_firefighter,57264,0,0,1,0,The fifth floor.,The fifth and second floors.,"The fifth, second, fourth, third and sixth floors.",mo-h,ms-h,exh,1,1,0,1,0,0,1,1,0,0,0,0,0,0
A17PAE30BGBO1T,English,40,male,low,low_coffee,31655,0,1,0,0,Cafe D.,"Cafes E, B, F, C and D.",Cafe A.,mo-l,exh,f,1,0,1,0,0,1,1,1,0,0,0,0,0,0
A17PAE30BGBO1T,English,40,male,control,control_what,28388,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,0,0,0,0,0,0
A17PAE30BGBO1T,English,40,male,high,high_inspector,44832,1,0,0,0,"Restaurants A, B, C, D, and E.",Restaurants C and E.,Restaurant E.,exh,ms-l,mo-l,1,0,1,0,1,0,1,1,0,0,0,0,0,0
A17PAE30BGBO1T,English,40,male,low,low_brother,29664,0,0,1,0,Stall E.,Stall C.,Stalls C and D.,f,mo-h,ms-h,0,1,0,1,0,1,1,0,0,0,1,0,0,0
A17PAE30BGBO1T,English,40,male,control,control_why,20322,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,0,0,1,0,0,0
A17PAE30BGBO1T,English,40,male,high,high_fbi,23306,1,0,0,0,"Places F, A, B, C and E.",Places B and E.,Place D.,exh,ms-l,f,1,0,0,0,1,1,1,1,0,0,0,0,0,0
A17PAE30BGBO1T,English,40,male,low,low_pic,16849,1,0,0,0,Location A.,Location F.,Location B.,mo-h,mo-l,f,0,1,1,0,0,1,1,0,1,0,0,0,0,0
A17PAE30BGBO1T,English,40,male,high,high_operative,24989,0,0,1,0,The North district.,The Northeast district.,"The Northeast, Southwest, South, Southeast and North districts.",mo-l,mo-h,exh,1,1,1,0,0,0,1,1,0,0,0,0,0,0
A17PAE30BGBO1T,English,40,male,control,control_when,44850,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,0,0,0,0,0,0
A17PAE30BGBO1T,English,40,male,low,low_la,9767,0,1,0,0,Diners A and E.,Diners C and F.,Diner E.,ms-l,ms-h,mo-l,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A17PAE30BGBO1T,English,40,male,high,high_terrorism,30217,0,1,0,0,Store C.,"Stores E, B, A, D, and F.",Store F.,f,exh,mo-l,1,0,1,0,0,1,1,1,0,0,0,0,0,0
A17PAE30BGBO1T,English,40,male,control,control_how,34667,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,0,0,0,0,0,0
A17PAE30BGBO1T,English,40,male,exit_quest,NA,127842,He can find coffee at the store.,It wasn't terribly difficult.,While some of the answers seemed subjective and there could have been more than one answer%2C  I chose the most correct one.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2EPBSY0VPI38S,english,48,female,consent,NA,63366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2EPBSY0VPI38S,english,48,female,train,train_m,135302,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2EPBSY0VPI38S,english,48,female,train,train_f,39394,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2EPBSY0VPI38S,english,48,female,low,low_yoga,48025,1,1,1,0,"Studios F, E, D, C and B.",Studio A.,Studio F.,exh,f,mo-h,1,1,0,0,0,1,1,1,1,0,0,0,1,0
A2EPBSY0VPI38S,english,48,female,high,high_operative,99386,1,1,1,0,The South and North districts.,"The Northeast, Southwest, South, Southeast and North districts.",The Northeast and Southwest districts.,ms-l,exh,ms-h,1,0,0,1,1,0,1,1,0,0,1,1,0,0
A2EPBSY0VPI38S,english,48,female,control,control_what,24091,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1,0,0,1,1,0,0
A2EPBSY0VPI38S,english,48,female,low,low_brother,29353,1,1,0,0,Stall B.,Stalls A and B.,Stall E.,mo-l,ms-l,f,0,0,1,0,1,1,1,0,0,1,0,1,0,0
A2EPBSY0VPI38S,english,48,female,high,high_fbi,66269,1,1,1,0,Place E.,Places B and E.,Place F.,mo-l,ms-l,mo-h,0,1,1,0,1,0,1,0,1,1,0,1,0,0
A2EPBSY0VPI38S,english,48,female,control,control_when,27190,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,1,0,1,0,0
A2EPBSY0VPI38S,english,48,female,low,low_la,41578,1,1,1,0,Diner B.,"Diners C, F, A, D, and E.",Diner E.,f,exh,mo-l,1,0,1,0,0,1,1,1,0,1,0,0,1,0
A2EPBSY0VPI38S,english,48,female,high,high_terrorism,39153,1,0,1,0,Store E.,"Stores E, B, A, D, and F.",Stores E and B.,mo-h,exh,ms-h,1,1,0,1,0,0,1,0,1,0,1,0,0,0
A2EPBSY0VPI38S,english,48,female,low,low_coffee,27713,1,1,1,0,"Cafes E, B, F, C and D.",Cafes F and D.,Cafes E and B.,exh,ms-l,ms-h,1,0,0,1,1,0,1,1,0,0,1,1,0,0
A2EPBSY0VPI38S,english,48,female,control,control_why,32160,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1,0,0,1,1,0,0
A2EPBSY0VPI38S,english,48,female,high,high_inspector,40191,1,1,1,0,Restaurants C and E.,Restaurant A.,Restaurant E.,ms-l,mo-h,mo-l,0,1,1,0,1,0,1,0,1,1,0,1,0,0
A2EPBSY0VPI38S,english,48,female,low,low_pic,52121,1,0,1,0,Locations A and D.,Location F.,Location A.,ms-h,mo-l,mo-h,0,1,1,1,0,0,1,0,1,0,1,0,0,0
A2EPBSY0VPI38S,english,48,female,high,high_firefighter,69569,0,0,1,0,The fourth and sixth floors.,The fifth floor.,"The fifth, second, fourth, third and sixth floors.",ms-l,mo-h,exh,1,1,0,0,1,0,1,1,0,0,0,0,0,0
A2EPBSY0VPI38S,english,48,female,control,control_how,23894,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,1,0,0,0,0,0,0
A2EPBSY0VPI38S,english,48,female,exit_quest,NA,146681,John can find coffee in place a. Not sure how to answer the question. ,the task was a little difficult. the wording was a little tricky. ,no. ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2GN5L03ZQEOZF,English,25,female,consent,NA,297285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2GN5L03ZQEOZF,English,25,female,train,train_f,89947,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2GN5L03ZQEOZF,English,25,female,train,train_m,52847,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2GN5L03ZQEOZF,English,25,female,high,high_fbi,29145,1,0,0,0,Places F and A.,Places B and E.,Place F.,ms-h,ms-l,mo-h,0,1,0,1,1,0,1,0,0,0,1,0,0,0
A2GN5L03ZQEOZF,English,25,female,low,low_yoga,30463,0,0,1,0,Studios F and E.,Studio B.,Studio F.,ms-h,mo-l,mo-h,0,1,1,1,0,0,1,0,1,0,0,0,0,0
A2GN5L03ZQEOZF,English,25,female,control,control_what,27235,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,0,0,0,0
A2GN5L03ZQEOZF,English,25,female,high,high_firefighter,68906,1,1,1,0,The fourth and sixth floors.,The fifth and second floors.,The sixth floor.,ms-l,ms-h,mo-l,0,0,1,1,1,0,1,0,0,1,1,1,0,0
A2GN5L03ZQEOZF,English,25,female,low,low_brother,35860,1,1,1,0,Stall B.,Stall C.,Stalls C and D.,mo-l,mo-h,ms-h,0,1,1,1,0,0,1,0,1,1,1,0,0,0
A2GN5L03ZQEOZF,English,25,female,control,control_when,48188,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,0,0
A2GN5L03ZQEOZF,English,25,female,high,high_operative,73284,0,0,1,0,The North district.,The South and North districts.,The Northeast and Southwest districts.,mo-l,ms-l,ms-h,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A2GN5L03ZQEOZF,English,25,female,low,low_pic,31912,0,0,1,0,Locations D and F.,Location F.,Locations A and D.,ms-l,mo-l,ms-h,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A2GN5L03ZQEOZF,English,25,female,high,high_inspector,31471,1,1,1,0,Restaurant E.,Restaurants A and B.,Restaurant A.,mo-l,ms-h,mo-h,0,1,1,1,0,0,1,0,1,1,1,0,0,0
A2GN5L03ZQEOZF,English,25,female,control,control_how,58959,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,0,0
A2GN5L03ZQEOZF,English,25,female,low,low_la,53815,1,1,1,0,Diner E.,Diners C and F.,Diners A and E.,mo-l,ms-h,ms-l,0,0,1,1,1,0,1,0,0,1,1,1,0,0
A2GN5L03ZQEOZF,English,25,female,high,high_terrorism,30414,0,1,0,0,Stores E and B.,"Stores E, B, A, D, and F.",Store F.,ms-h,exh,mo-l,1,0,1,1,0,0,1,1,0,0,0,0,0,0
A2GN5L03ZQEOZF,English,25,female,low,low_coffee,19443,1,1,0,0,Cafes E and B.,Cafe E.,Cafe D.,ms-h,mo-h,mo-l,0,1,1,1,0,0,1,0,1,0,1,0,0,0
A2GN5L03ZQEOZF,English,25,female,control,control_why,44278,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,1,0,0,0
A2GN5L03ZQEOZF,English,25,female,exit_quest,NA,128122,John can google the nearest locations that serve coffee.,It was slightly difficult. The questions could be sometimes right so I could choose more than one.,none just Worker id: A2GN5L03ZQEOZF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2EUXA84IMO859,English,44,female,consent,NA,27299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2EUXA84IMO859,English,44,female,train,train_m,37100,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2EUXA84IMO859,English,44,female,train,train_f,30022,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2EUXA84IMO859,English,44,female,low,low_coffee,51777,0,0,1,0,Cafe D.,Cafe A.,"Cafes E, B, F, C and D.",mo-l,f,exh,1,0,1,0,0,1,1,1,0,0,0,0,0,0
A2EUXA84IMO859,English,44,female,high,high_terrorism,29618,1,1,0,0,Stores E and B.,Store E.,Stores A and F.,ms-h,mo-h,ms-l,0,1,0,1,1,0,1,0,1,0,1,0,0,0
A2EUXA84IMO859,English,44,female,control,control_what,19967,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,1,0,0,0
A2EUXA84IMO859,English,44,female,low,low_pic,21960,0,0,1,0,Locations D and F.,Locations A and D.,Location A.,ms-l,ms-h,mo-h,0,1,0,1,1,0,1,0,1,0,0,0,0,0
A2EUXA84IMO859,English,44,female,high,high_fbi,15296,0,0,1,0,Place E.,Places B and E.,Places F and A.,mo-l,ms-l,ms-h,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A2EUXA84IMO859,English,44,female,control,control_when,26256,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,1,0,0,0
A2EUXA84IMO859,English,44,female,low,low_la,8259,0,0,1,0,"Diners C, F, A, D, and E.",Diner E.,Diner C.,exh,mo-l,mo-h,1,1,1,0,0,0,1,0,1,0,0,0,0,0
A2EUXA84IMO859,English,44,female,high,high_operative,21906,0,0,1,0,The South and North districts.,The North district.,The Northeast and Southwest districts.,ms-l,mo-l,ms-h,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A2EUXA84IMO859,English,44,female,low,low_brother,18023,1,0,0,0,Stall C.,"Stalls C, D, A, F and B.",Stalls A and B.,mo-h,exh,ms-l,1,1,0,0,1,0,1,0,1,0,0,0,0,0
A2EUXA84IMO859,English,44,female,control,control_how,30732,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0
A2EUXA84IMO859,English,44,female,high,high_firefighter,24749,1,1,1,0,The fourth and sixth floors.,The fifth floor.,The first floor.,ms-l,mo-h,f,0,1,0,0,1,1,1,0,1,0,0,1,1,0
A2EUXA84IMO859,English,44,female,low,low_yoga,12390,1,1,1,0,Studio A.,Studios C and B.,Studio B.,f,ms-l,mo-l,0,0,1,0,1,1,1,0,0,1,0,1,1,0
A2EUXA84IMO859,English,44,female,high,high_inspector,29641,1,1,1,0,"Restaurants A, B, C, D, and E.",Restaurants A and B.,Restaurant E.,exh,ms-h,mo-l,1,0,1,1,0,0,1,1,0,1,1,0,0,0
A2EUXA84IMO859,English,44,female,control,control_why,25336,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,0,1,1,0,0,0
A2EUXA84IMO859,English,44,female,exit_quest,NA,77417,He can find coffee in the cabinet.,Yes%2C because there were multiple answers for some questions and only 1 answer in others.,I have nothing specific to share at this time.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3DB11T127QKJF,english,27,male,consent,NA,34771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3DB11T127QKJF,english,27,male,train,train_f,35790,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3DB11T127QKJF,english,27,male,train,train_m,40294,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3DB11T127QKJF,english,27,male,high,high_fbi,62039,1,1,1,0,Places F and A.,Place E.,Places B and E.,ms-h,mo-l,ms-l,0,0,1,1,1,0,1,0,0,1,1,1,0,0
A3DB11T127QKJF,english,27,male,low,low_yoga,21925,1,1,1,0,Studios F and E.,Studio B.,Studio F.,ms-h,mo-l,mo-h,0,1,1,1,0,0,1,0,1,1,1,0,0,0
A3DB11T127QKJF,english,27,male,high,high_operative,64545,1,1,1,0,"The Northeast, Southwest, South, Southeast and North districts.",The North district.,The Northeast and Southwest districts.,exh,mo-l,ms-h,1,0,1,1,0,0,1,1,0,1,1,0,0,0
A3DB11T127QKJF,english,27,male,control,control_when,35371,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,0,1,1,0,0,0
A3DB11T127QKJF,english,27,male,low,low_brother,38631,1,1,1,0,Stalls A and B.,Stalls C and D.,"Stalls C, D, A, F and B.",ms-l,ms-h,exh,1,0,0,1,1,0,1,1,0,0,1,1,0,0
A3DB11T127QKJF,english,27,male,high,high_inspector,23019,1,1,1,0,Restaurant E.,Restaurant A.,Restaurants C and E.,mo-l,mo-h,ms-l,0,1,1,0,1,0,1,0,1,1,0,1,0,0
A3DB11T127QKJF,english,27,male,control,control_what,20548,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,1,0,1,0,0
A3DB11T127QKJF,english,27,male,low,low_pic,33537,0,1,1,0,Location B.,Locations D and F.,Location F.,f,ms-l,mo-l,0,0,1,0,1,1,1,0,0,1,0,1,0,0
A3DB11T127QKJF,english,27,male,high,high_terrorism,23445,1,1,1,0,"Stores E, B, A, D, and F.",Stores A and F.,Store E.,exh,ms-l,mo-h,1,1,0,0,1,0,1,1,1,0,0,1,0,0
A3DB11T127QKJF,english,27,male,low,low_coffee,11577,1,1,0,0,Cafes E and B.,Cafe E.,Cafe A.,ms-h,mo-h,f,0,1,0,1,0,1,1,0,1,0,1,0,0,0
A3DB11T127QKJF,english,27,male,control,control_how,23732,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,0,0,0
A3DB11T127QKJF,english,27,male,high,high_firefighter,9918,1,1,0,0,The fourth and sixth floors.,The fifth floor.,The first floor.,ms-l,mo-h,f,0,1,0,0,1,1,1,0,1,0,0,1,0,0
A3DB11T127QKJF,english,27,male,low,low_la,11712,1,1,1,0,Diner C.,Diners C and F.,Diner E.,mo-h,ms-h,mo-l,0,1,1,1,0,0,1,0,1,1,1,0,0,0
A3DB11T127QKJF,english,27,male,control,control_why,21574,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,0,0
A3DB11T127QKJF,english,27,male,exit_quest,NA,44888,He can find it at the shop.,not really. pretty straightforward,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A187VXD4ETY6M2,English,32,female,consent,NA,14913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A187VXD4ETY6M2,English,32,female,train,train_m,21223,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A187VXD4ETY6M2,English,32,female,train,train_f,27150,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A187VXD4ETY6M2,English,32,female,low,low_yoga,23294,0,1,0,0,Studios F and E.,Studio F.,Studio B.,ms-h,mo-h,mo-l,0,1,1,1,0,0,1,0,1,0,0,0,0,0
A187VXD4ETY6M2,English,32,female,high,high_firefighter,24202,1,0,0,0,The fifth and second floors.,The sixth floor.,The fourth and sixth floors.,ms-h,mo-l,ms-l,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A187VXD4ETY6M2,English,32,female,control,control_what,9138,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,1,0,0,0
A187VXD4ETY6M2,English,32,female,low,low_pic,73025,1,0,0,0,"Locations A, D, E, and F.",Location F.,Locations D and F.,exh,mo-l,ms-l,1,0,1,0,1,0,1,1,0,0,0,0,0,0
A187VXD4ETY6M2,English,32,female,high,high_terrorism,26511,1,0,1,0,Store E.,Store C.,Stores E and B.,mo-h,f,ms-h,0,1,0,1,0,1,1,0,1,0,1,0,0,0
A187VXD4ETY6M2,English,32,female,control,control_when,42347,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,0,0,0
A187VXD4ETY6M2,English,32,female,low,low_brother,39848,1,0,1,0,Stalls A and B.,Stall E.,Stalls C and D.,ms-l,f,ms-h,0,0,0,1,1,1,1,0,0,0,1,1,0,0
A187VXD4ETY6M2,English,32,female,high,high_operative,74089,0,0,0,1,The West district.,The South and North districts.,The North district.,f,ms-l,mo-l,0,0,1,0,1,1,1,0,0,0,0,0,0,1
A187VXD4ETY6M2,English,32,female,low,low_la,16962,1,0,1,0,"Diners C, F, A, D, and E.",Diner E.,Diners C and F.,exh,mo-l,ms-h,1,0,1,1,0,0,1,1,0,0,1,0,0,0
A187VXD4ETY6M2,English,32,female,control,control_why,16193,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,0,0,1,0,0,0
A187VXD4ETY6M2,English,32,female,high,high_inspector,32469,0,0,1,0,Restaurant E.,Restaurants C and E.,"Restaurants A, B, C, D, and E.",mo-l,ms-l,exh,1,0,1,0,1,0,1,1,0,0,0,0,0,0
A187VXD4ETY6M2,English,32,female,low,low_coffee,26879,1,1,0,0,Cafes E and B.,"Cafes E, B, F, C and D.",Cafe A.,ms-h,exh,f,1,0,0,1,0,1,1,1,0,0,1,0,0,0
A187VXD4ETY6M2,English,32,female,high,high_fbi,61546,0,0,0,1,Place D.,Place F.,Place E.,f,mo-h,mo-l,0,1,1,0,0,1,1,0,0,0,0,0,0,1
A187VXD4ETY6M2,English,32,female,control,control_how,81333,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,1,0,0,0,0,0,0,1
A187VXD4ETY6M2,English,32,female,exit_quest,NA,111515,He can find it at the cafe.,no,I'm not sure I answered questions 1 and 2 right here. Was I supposed to remember something from earlier in the survey or just give examples of the right way to answer such questions?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1USR9JCAMDGM3,English,32,female,consent,NA,122846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1USR9JCAMDGM3,English,32,female,train,train_m,21580,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1USR9JCAMDGM3,English,32,female,train,train_f,32794,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1USR9JCAMDGM3,English,32,female,high,high_firefighter,49560,1,1,1,0,The fifth and second floors.,The fifth floor.,"The fifth, second, fourth, third and sixth floors.",ms-h,mo-h,exh,1,1,0,1,0,0,1,1,1,0,1,0,0,0
A1USR9JCAMDGM3,English,32,female,low,low_brother,31787,1,1,1,0,Stall E.,Stalls C and D.,Stall C.,f,ms-h,mo-h,0,1,0,1,0,1,1,0,1,0,1,0,1,0
A1USR9JCAMDGM3,English,32,female,control,control_when,15948,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,0,1,0
A1USR9JCAMDGM3,English,32,female,high,high_terrorism,16672,1,1,1,0,"Stores E, B, A, D, and F.",Store E.,Stores E and B.,exh,mo-h,ms-h,1,1,0,1,0,0,1,1,1,0,1,0,0,0
