subject,native_lang,age,gender,trial,story,reaction_time,response_a,response_b,response_c,response_d,report_a,report_b,report_c,tag_a,tag_b,tag_c,exhaustive_seen,mention_one_high_seen,mention_one_low_seen,mention_some_high_seen,mention_some_low_seen,false_report_seen,none_of_above_seen,exhaustive_chosen,mention_one_high_chosen,mention_one_low_chosen,mention_some_high_chosen,mention_some_low_chosen,false_report_chosen,none_of_above_chosen
AL7UTA8J27TFK,English,63,male,consent,NA,84619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL7UTA8J27TFK,English,63,male,train,train_m,40633,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL7UTA8J27TFK,English,63,male,train,train_f,50547,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL7UTA8J27TFK,English,63,male,test,test_shoes,88200,0,0,0,1,Stores A and B.,Store F.,Store A.,ms-h,fa,mo-h,0,1,0,1,0,0,1,0,0,0,0,0,0,1
AL7UTA8J27TFK,English,63,male,test,test_coffee,121271,1,0,0,0,Cafe A.,Cafes D and E.,Cafes A and B.,mo-h,ms-l,ms-h,0,1,0,1,1,0,1,0,1,0,0,0,0,0
AL7UTA8J27TFK,English,63,male,control,control_why,103100,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,0,0,0,0
AL7UTA8J27TFK,English,63,male,test,test_yarn,48034,0,0,1,0,Stalls A and B.,Stall E.,"Stalls A, B, C, D and E.",ms-h,mo-l,exh,1,0,1,1,0,0,1,1,0,0,0,0,0,0
AL7UTA8J27TFK,English,63,male,control,control_how,81939,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,0,0,0,0,0,0
AL7UTA8J27TFK,English,63,male,test,test_dentist,98202,0,0,0,1,Dentists A and B.,Dentists D and E.,Dentist F.,ms-h,ms-l,fa,0,0,0,1,1,0,1,0,0,0,0,0,0,1
AL7UTA8J27TFK,English,63,male,test,test_hair,37432,1,0,0,0,Stylist A.,Stylists A and B.,Stylists D and E.,mo-h,ms-h,ms-l,0,1,0,1,1,0,1,0,1,0,0,0,0,0
AL7UTA8J27TFK,English,63,male,control,control_when,46579,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1,0,1,0,0,0,0,0
AL7UTA8J27TFK,English,63,male,test,test_books,44361,0,0,1,0,Bookstores D and E.,Bookstore E.,"Bookstores A, B, C, D and E.",ms-l,mo-l,exh,1,0,1,0,1,0,1,1,0,0,0,0,0,0
AL7UTA8J27TFK,English,63,male,control,control_what,29055,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,1,0,0,0,0,0,0
AL7UTA8J27TFK,English,63,male,exit_quest,NA,264874,"For the 1st question I would give them a ""list"" of nearby restaurants. To the 2nd question %2C I would tell them to tru Rosie's place around the corner%2C they have good food.",Easy%2C It came out naturally.,I'd would like to win the lottery.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ8JL3QNIPY4U,English,28,female,consent,NA,46424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ8JL3QNIPY4U,English,28,female,train,train_f,22523,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ8JL3QNIPY4U,English,28,female,train,train_m,38718,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AZ8JL3QNIPY4U,English,28,female,test,test_shoes,58253,0,0,1,0,Store E.,Store F.,Store A.,mo-l,fa,mo-h,0,1,1,0,0,0,1,0,1,0,0,0,0,0
AZ8JL3QNIPY4U,English,28,female,test,test_books,31919,1,0,0,0,"Bookstores A, B, C, D and E.",Bookstore E.,Bookstore A.,exh,mo-l,mo-h,1,1,1,0,0,0,1,1,0,0,0,0,0,0
AZ8JL3QNIPY4U,English,28,female,control,control_what,19015,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,0,0,0,0,0,0
AZ8JL3QNIPY4U,English,28,female,test,test_hair,16231,0,1,0,0,Stylists D and E.,Stylist A.,Stylist E.,ms-l,mo-h,mo-l,0,1,1,0,1,0,1,0,1,0,0,0,0,0
AZ8JL3QNIPY4U,English,28,female,control,control_how,20445,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,0,0,0,0,0
AZ8JL3QNIPY4U,English,28,female,test,test_yarn,20021,1,0,0,0,Stall A.,Stall E.,Stall F.,mo-h,mo-l,fa,0,1,1,0,0,0,1,0,1,0,0,0,0,0
AZ8JL3QNIPY4U,English,28,female,test,test_coffee,14617,0,1,0,0,Cafe F.,Cafe A.,Cafes D and E.,fa,mo-h,ms-l,0,1,0,0,1,0,1,0,1,0,0,0,0,0
AZ8JL3QNIPY4U,English,28,female,control,control_when,35178,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0
AZ8JL3QNIPY4U,English,28,female,test,test_dentist,9821,0,0,0,1,Dentist F.,Dentist E.,Dentists D and E.,fa,mo-l,ms-l,0,0,1,0,1,0,1,0,0,0,0,0,0,1
AZ8JL3QNIPY4U,English,28,female,control,control_why,14730,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,1
AZ8JL3QNIPY4U,English,28,female,exit_quest,NA,33076,Yes%2C I would list the most popular places for brunch in town rather than just what I think is best.,No%2C it was very easy.,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1CSHXVJJ8BPHH,ENGLISH,25,male,consent,NA,18994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1CSHXVJJ8BPHH,ENGLISH,25,male,train,train_m,2728,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1CSHXVJJ8BPHH,ENGLISH,25,male,train,train_f,3415,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1CSHXVJJ8BPHH,ENGLISH,25,male,test,test_books,3304,0,0,1,0,Bookstore E.,"Bookstores A, B, C, D and E.",Bookstores A and B.,mo-l,exh,ms-h,1,0,1,1,0,0,1,0,0,0,1,0,0,0
A1CSHXVJJ8BPHH,ENGLISH,25,male,test,test_yarn,3696,0,0,1,0,Stall F.,Stalls D and E.,Stall E.,fa,ms-l,mo-l,0,0,1,0,1,0,1,0,0,1,0,0,0,0
A1CSHXVJJ8BPHH,ENGLISH,25,male,control,control_why,2076,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,1,0,0,0,0
A1CSHXVJJ8BPHH,ENGLISH,25,male,test,test_shoes,3660,0,0,0,1,Stores A and B.,Store A.,Store E.,ms-h,mo-h,mo-l,0,1,1,1,0,0,1,0,0,0,0,0,0,1
A1CSHXVJJ8BPHH,ENGLISH,25,male,test,test_coffee,2492,0,0,1,0,Cafe E.,Cafe F.,Cafe A.,mo-l,fa,mo-h,0,1,1,0,0,0,1,0,1,0,0,0,0,0
A1CSHXVJJ8BPHH,ENGLISH,25,male,control,control_how,1847,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,0,0,0
A1CSHXVJJ8BPHH,ENGLISH,25,male,test,test_dentist,1286,0,1,0,0,Dentist A.,"Dentists A, B, C, D and E.",Dentist F.,mo-h,exh,fa,1,1,0,0,0,0,1,1,0,0,0,0,0,0
A1CSHXVJJ8BPHH,ENGLISH,25,male,control,control_what,1416,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,0,0,0,0,0,0
A1CSHXVJJ8BPHH,ENGLISH,25,male,test,test_hair,3353,1,0,0,0,Stylist A.,Stylist E.,Stylist F.,mo-h,mo-l,fa,0,1,1,0,0,0,1,0,1,0,0,0,0,0
A1CSHXVJJ8BPHH,ENGLISH,25,male,control,control_when,1889,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,0,0,0
A1CSHXVJJ8BPHH,ENGLISH,25,male,exit_quest,NA,36363,YES I WOULD HAVE ANSWERED THAT DIFFERENTLY FOR SURE WITH A LIST OF PLACES,NO,NO NOT AT ALL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2Q1BS4JJ10J8H,english,28,male,consent,NA,101306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2Q1BS4JJ10J8H,english,28,male,train,train_f,100639,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2Q1BS4JJ10J8H,english,28,male,train,train_m,119163,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A2Q1BS4JJ10J8H,english,28,male,test,test_coffee,202588,0,0,0,1,"Cafes A, B, C, D and E.",Cafes A and B.,Cafes D and E.,exh,ms-h,ms-l,1,0,0,1,1,0,1,0,0,0,0,0,0,1
A2Q1BS4JJ10J8H,english,28,male,test,test_dentist,114905,0,1,0,0,Dentists D and E.,"Dentists A, B, C, D and E.",Dentists A and B.,ms-l,exh,ms-h,1,0,0,1,1,0,1,1,0,0,0,0,0,0
A2Q1BS4JJ10J8H,english,28,male,control,control_why,63207,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1,0,0,0,0,0,0
A2Q1BS4JJ10J8H,english,28,male,test,test_hair,72354,1,0,0,1,Stylist A.,Stylists D and E.,Stylist E.,mo-h,ms-l,mo-l,0,1,1,0,1,0,1,0,1,0,0,0,0,1
A2Q1BS4JJ10J8H,english,28,male,control,control_when,106301,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,0,0,0,0,1
A2Q1BS4JJ10J8H,english,28,male,test,test_yarn,33028,1,1,0,0,Stall A.,Stalls A and B.,Stall E.,mo-h,ms-h,mo-l,0,1,1,1,0,0,1,0,1,0,1,0,0,0
A2Q1BS4JJ10J8H,english,28,male,test,test_books,37104,0,0,1,0,Bookstores D and E.,Bookstore E.,Bookstores A and B.,ms-l,mo-l,ms-h,0,0,1,1,1,0,1,0,0,0,1,0,0,0
A2Q1BS4JJ10J8H,english,28,male,control,control_what,45429,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,0,1,0,0,0
A2Q1BS4JJ10J8H,english,28,male,test,test_shoes,27637,0,1,1,0,Stores D and E.,"Stores A, B, C, D and E.",Stores A and B.,ms-l,exh,ms-h,1,0,0,1,1,0,1,1,0,0,1,0,0,0
A2Q1BS4JJ10J8H,english,28,male,control,control_how,61618,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,1,0,0,1,0,0,0
A2Q1BS4JJ10J8H,english,28,male,exit_quest,NA,191526,no%2C It means the same thing and so the answer also would be the same since i would answer by telling the traveler all the places he can go for brunch.,no%2C not at all%2C i found it pretty simple and a little enjoyable.,nothing i can think of%2C thank you for the opportunity.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3LT7W355XOAKF,English,61,male,consent,NA,35349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3LT7W355XOAKF,English,61,male,train,train_m,47960,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3LT7W355XOAKF,English,61,male,train,train_f,37231,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3LT7W355XOAKF,English,61,male,test,test_hair,76195,0,0,0,1,"Stylists A, B, C, D and E.",Stylist E.,Stylists A and B.,exh,mo-l,ms-h,1,0,1,1,0,0,1,0,0,0,0,0,0,1
A3LT7W355XOAKF,English,61,male,test,test_yarn,74640,0,1,1,0,Stall F.,Stall A.,Stalls A and B.,fa,mo-h,ms-h,0,1,0,1,0,0,1,0,1,0,1,0,0,0
A3LT7W355XOAKF,English,61,male,control,control_how,17434,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,1,0,0,0
A3LT7W355XOAKF,English,61,male,test,test_coffee,46063,1,1,1,0,Cafe E.,Cafe F.,Cafe A.,mo-l,fa,mo-h,0,1,1,0,0,0,1,0,1,1,0,0,0,0
A3LT7W355XOAKF,English,61,male,control,control_when,14226,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,1,0,0,0,0
A3LT7W355XOAKF,English,61,male,test,test_shoes,28011,1,0,1,0,Store A.,Store F.,Stores A and B.,mo-h,fa,ms-h,0,1,0,1,0,0,1,0,1,0,1,0,0,0
A3LT7W355XOAKF,English,61,male,test,test_dentist,33971,1,1,1,0,Dentist E.,Dentists D and E.,Dentist A.,mo-l,ms-l,mo-h,0,1,1,0,1,0,1,0,1,1,0,1,0,0
A3LT7W355XOAKF,English,61,male,control,control_what,25876,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,1,1,0,1,0,0
A3LT7W355XOAKF,English,61,male,test,test_books,14738,1,1,1,0,Bookstore E.,Bookstore A.,"Bookstores A, B, C, D and E.",mo-l,mo-h,exh,1,1,1,0,0,0,1,1,1,1,0,0,0,0
A3LT7W355XOAKF,English,61,male,control,control_why,21601,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,1,1,1,0,0,0,0
A3LT7W355XOAKF,English,61,male,exit_quest,NA,113151,Yes as some places like food banks or free places may serve a brunch as well.,No%2C it all seemed fairly logical and I went by logic.,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1CGDMOPDIC7EU,english,40,female,consent,NA,428673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1CGDMOPDIC7EU,english,40,female,train,train_f,44277,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1CGDMOPDIC7EU,english,40,female,train,train_m,116120,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A1CGDMOPDIC7EU,english,40,female,test,test_shoes,63963,1,0,0,0,Store A.,Stores A and B.,"Stores A, B, C, D and E.",mo-h,ms-h,exh,1,1,0,1,0,0,1,0,1,0,0,0,0,0
A1CGDMOPDIC7EU,english,40,female,test,test_dentist,62379,1,1,1,0,Dentists D and E.,Dentists A and B.,Dentist E.,ms-l,ms-h,mo-l,0,0,1,1,1,0,1,0,0,1,1,1,0,0
A1CGDMOPDIC7EU,english,40,female,control,control_why,29757,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,1,1,0,0
A1CGDMOPDIC7EU,english,40,female,test,test_hair,35235,1,1,1,0,Stylists D and E.,Stylist F.,Stylist E.,ms-l,fa,mo-l,0,0,1,0,1,0,1,0,0,1,0,1,0,0
A1CGDMOPDIC7EU,english,40,female,control,control_when,41723,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,1,0,1,0,0
A1CGDMOPDIC7EU,english,40,female,test,test_yarn,99015,0,0,0,1,Stall E.,Stall A.,Stalls D and E.,mo-l,mo-h,ms-l,0,1,1,0,1,0,1,0,0,0,0,0,0,1
A1CGDMOPDIC7EU,english,40,female,test,test_books,150919,0,1,0,0,Bookstore E.,Bookstore A.,Bookstore F.,mo-l,mo-h,fa,0,1,1,0,0,0,1,0,1,0,0,0,0,0
A1CGDMOPDIC7EU,english,40,female,control,control_what,25848,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,0,0,0
A1CGDMOPDIC7EU,english,40,female,test,test_coffee,103257,0,1,1,0,Cafe F.,Cafes A and B.,Cafe A.,fa,ms-h,mo-h,0,1,0,1,0,0,1,0,1,0,1,0,0,0
A1CGDMOPDIC7EU,english,40,female,control,control_how,41856,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,1,0,0,0
A1CGDMOPDIC7EU,english,40,female,exit_quest,NA,204352,Yes because she could possibly go to a cafe or a food stand for lunch and not a restaurant. The first question asks specifically for restaurants whereas the second doesn't.,Yes%2C because on some I wasn't really sure what it was asking. I felt like some might be a trick question. ,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3AY0315YWWNXY,English,27,male,consent,NA,31207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3AY0315YWWNXY,English,27,male,train,train_f,35582,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3AY0315YWWNXY,English,27,male,train,train_m,22805,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A3AY0315YWWNXY,English,27,male,test,test_books,50816,0,0,1,0,Bookstores D and E.,Bookstore F.,Bookstore A.,ms-l,fa,mo-h,0,1,0,0,1,0,1,0,1,0,0,0,0,0
A3AY0315YWWNXY,English,27,male,test,test_yarn,32072,0,1,0,0,Stalls D and E.,Stalls A and B.,Stall F.,ms-l,ms-h,fa,0,0,0,1,1,0,1,0,0,0,1,0,0,0
A3AY0315YWWNXY,English,27,male,control,control_what,17930,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,1,0,0,0
A3AY0315YWWNXY,English,27,male,test,test_coffee,16719,0,1,1,0,Cafe E.,"Cafes A, B, C, D and E.",Cafes A and B.,mo-l,exh,ms-h,1,0,1,1,0,0,1,1,0,0,1,0,0,0
A3AY0315YWWNXY,English,27,male,test,test_dentist,31867,1,0,0,0,"Dentists A, B, C, D and E.",Dentist F.,Dentist E.,exh,fa,mo-l,1,0,1,0,0,0,1,1,0,0,0,0,0,0
A3AY0315YWWNXY,English,27,male,control,control_when,22802,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,1,0,0,0,0,0,0
A3AY0315YWWNXY,English,27,male,test,test_shoes,118807,0,0,1,0,Stores D and E.,Store F.,Store A.,ms-l,fa,mo-h,0,1,0,0,1,0,1,0,1,0,0,0,0,0
A3AY0315YWWNXY,English,27,male,control,control_why,20673,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,1,0,0,0,0,0
A3AY0315YWWNXY,English,27,male,test,test_hair,16961,0,1,1,0,Stylist F.,Stylist A.,Stylists A and B.,fa,mo-h,ms-h,0,1,0,1,0,0,1,0,1,0,1,0,0,0
A3AY0315YWWNXY,English,27,male,control,control_how,24671,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,0,1,0,0,0
A3AY0315YWWNXY,English,27,male,exit_quest,NA,70855,I would not answer the question differently at all because they are both asking for the same thing.,Everything was as simple as could be.,Nothing to add%2C thank you.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AQKB8JSBEMXK9,english,20,female,consent,NA,173949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AQKB8JSBEMXK9,english,20,female,train,train_f,44725,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AQKB8JSBEMXK9,english,20,female,train,train_m,51081,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AQKB8JSBEMXK9,english,20,female,test,test_books,36740,0,1,0,0,Bookstore F.,Bookstore A.,Bookstore E.,fa,mo-h,mo-l,0,1,1,0,0,0,1,0,1,0,0,0,0,0
AQKB8JSBEMXK9,english,20,female,test,test_dentist,213511,0,0,0,1,Dentist E.,Dentist A.,Dentists D and E.,mo-l,mo-h,ms-l,0,1,1,0,1,0,1,0,0,0,0,0,0,1
AQKB8JSBEMXK9,english,20,female,control,control_why,77240,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,1,0,0,0,0,0,0,1
AQKB8JSBEMXK9,english,20,female,test,test_coffee,23019,1,1,1,0,Cafes D and E.,Cafes A and B.,"Cafes A, B, C, D and E.",ms-l,ms-h,exh,1,0,0,1,1,0,1,1,0,0,1,1,0,0
AQKB8JSBEMXK9,english,20,female,test,test_yarn,20899,1,1,1,0,Stalls A and B.,Stall F.,Stall E.,ms-h,fa,mo-l,0,0,1,1,0,0,1,0,0,1,1,0,0,0
AQKB8JSBEMXK9,english,20,female,control,control_how,160459,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,0,0,1,1,0,0,0
AQKB8JSBEMXK9,english,20,female,test,test_hair,12585,1,1,1,0,Stylist F.,Stylists A and B.,Stylists D and E.,fa,ms-h,ms-l,0,0,0,1,1,0,1,0,0,0,1,1,0,0
AQKB8JSBEMXK9,english,20,female,control,control_when,47913,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,1,1,0,0
AQKB8JSBEMXK9,english,20,female,test,test_shoes,26969,1,1,1,0,Store E.,Stores A and B.,Stores D and E.,mo-l,ms-h,ms-l,0,0,1,1,1,0,1,0,0,1,1,1,0,0
AQKB8JSBEMXK9,english,20,female,control,control_what,18042,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,0,0,1,1,1,0,0
AQKB8JSBEMXK9,english,20,female,exit_quest,NA,146338,No%2C they're basically both asking the same question. ,Kind of. I didn't know how to answer some of the questions%2C since all the answer choices made sense. ,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A8KX1HFH8NE2Q,English,52,male,consent,NA,235000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A8KX1HFH8NE2Q,English,52,male,train,train_m,92415,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A8KX1HFH8NE2Q,English,52,male,train,train_f,32837,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A8KX1HFH8NE2Q,English,52,male,test,test_yarn,61316,0,1,0,0,Stall F.,Stall A.,"Stalls A, B, C, D and E.",fa,mo-h,exh,1,1,0,0,0,0,1,0,1,0,0,0,0,0
A8KX1HFH8NE2Q,English,52,male,test,test_books,37749,0,1,0,0,"Bookstores A, B, C, D and E.",Bookstore A.,Bookstore E.,exh,mo-h,mo-l,1,1,1,0,0,0,1,0,1,0,0,0,0,0
A8KX1HFH8NE2Q,English,52,male,control,control_why,37654,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,1,0,1,0,0,0,0,0
A8KX1HFH8NE2Q,English,52,male,test,test_shoes,20110,1,0,0,0,Stores A and B.,Store E.,Store F.,ms-h,mo-l,fa,0,0,1,1,0,0,1,0,0,0,1,0,0,0
A8KX1HFH8NE2Q,English,52,male,test,test_dentist,39284,0,0,1,0,Dentists A and B.,Dentist E.,Dentist A.,ms-h,mo-l,mo-h,0,1,1,1,0,0,1,0,1,0,0,0,0,0
A8KX1HFH8NE2Q,English,52,male,control,control_when,46454,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,0,0,0,0
A8KX1HFH8NE2Q,English,52,male,test,test_hair,23989,1,0,0,0,Stylists A and B.,Stylists D and E.,"Stylists A, B, C, D and E.",ms-h,ms-l,exh,1,0,0,1,1,0,1,0,0,0,1,0,0,0
A8KX1HFH8NE2Q,English,52,male,control,control_what,22285,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,0,1,0,0,0
A8KX1HFH8NE2Q,English,52,male,test,test_coffee,11371,1,0,0,0,Cafe A.,Cafes A and B.,Cafe E.,mo-h,ms-h,mo-l,0,1,1,1,0,0,1,0,1,0,0,0,0,0
A8KX1HFH8NE2Q,English,52,male,control,control_how,664662,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,0,0,0,0,0
A8KX1HFH8NE2Q,English,52,male,exit_quest,NA,248709,"Yes%2C if a traveler posted those two questions%2C I would probably answer slightly different.  For the question%2C ""Which restaurants serve brunch in town?""%2C I would probably give more of an objective answer where I would list every restaurant that serves brunch.  For the question%2C ""Where can I go for brunch in town?""%2C I would probably give more of a subjective answer where I would list personal favorites that I recommend.",I did not find the task difficult.   I think that the instructions were fairly clear.  ,I would suggest including a progress bar in future iterations of the study as I didn't have a sense as to how many survey questions were remaining. Thanks for the opportunity to participate and good luck with your research!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AKHH4W14A6AN9,english,36,female,consent,NA,67135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AKHH4W14A6AN9,english,36,female,train,train_f,58026,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AKHH4W14A6AN9,english,36,female,train,train_m,80887,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AKHH4W14A6AN9,english,36,female,test,test_shoes,31697,0,0,0,1,Store F.,Store A.,Stores A and B.,fa,mo-h,ms-h,0,1,0,1,0,0,1,0,0,0,0,0,0,1
AKHH4W14A6AN9,english,36,female,test,test_dentist,143065,0,0,0,1,Dentists A and B.,Dentist F.,"Dentists A, B, C, D and E.",ms-h,fa,exh,1,0,0,1,0,0,1,0,0,0,0,0,0,1
AKHH4W14A6AN9,english,36,female,control,control_when,28788,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,0,0,1
AKHH4W14A6AN9,english,36,female,test,test_yarn,131419,0,0,0,1,Stall F.,Stalls D and E.,Stall E.,fa,ms-l,mo-l,0,0,1,0,1,0,1,0,0,0,0,0,0,1
